link,date,text,ad
UzReport/37774,2023-05-03 07:22:51+00:00,"**🏴󠁧󠁢󠁥󠁮󠁧󠁿****«Manchester Siti» norvegiyalik hujumchi Erling Hollandga yangi shartnoma taklif qildi. ****📰****Tribal Football jurnalistlariga ma'lum bo'lishicha ""shaxarliklar""ning shartlarini qabul qilmagan. Tomonlar o'rtasidagi amaldagi shartnoma muddati 2027 yilning o'rtalarigacha hisoblangan. ****🏴󠁧󠁢󠁥󠁮󠁧󠁿****«Man Siti» Xolandning ehtimoliy ketishidan o'zini himoya qilmoqchi edi, biroq futbolchi bu taklifni rad etdi. UZREPORT TVning futbol sahifasiga obuna bo'ling!👇 **[@UZREPORT | FUTBOL](https://t.me/UzReport)",0.0
UzReport/37775,2023-05-03 08:13:03+00:00,"**🏴󠁧󠁢󠁥󠁮󠁧󠁿****""Chelsi"" bosh murabbiyi Frenk Lempard ****🏴󠁧󠁢󠁥󠁮󠁧󠁿****""Arsenal""dan uchralgan mag'lubiyatdan so'ng (1:3) London jamoasining qora seriyasini izohladi. 44 yoshli britaniyalikning kelishi bilan ketma-ket oltita o'yinda mag'lub bo'lishdi va ****🏆****Premer-liga jadvalida o'n ikkinchi o'ringa tushib ketishdi. “Men buni aniq aytmoqchiman: men futbolchilarning insoniy fazilatlariga shubha qilmayman. Lekin yaxshi yigitlar maydonga tushganda agressiv o'ynashlari kerak. Jamoa sifatida esa buni uddalay olmaymiz. Ko'p sabablar bo'lishi mumkin va ulardan ba'zilari juda yaxshi. Futbolchilar ****🏆****Premer-ligaga qiyin davrlarni boshdan kechirayotgan jamoada kelishadi. Bu oson emas, chunki ****🏆****Premer-liga dunyodagi eng qiyin milliy chempionat hisoblanadi. UZREPORT TVning futbol sahifasiga obuna bo'ling!****👇**** **[@UZREPORT | FUTBOL](https://t.me/UzReport)",0.0
UzReport/37776,2023-05-03 09:23:39+00:00,"⭕️⭕️⭕️⭕️⭕️⭕️⭕️** Bugungi ****🏴󠁧󠁢󠁥󠁮󠁧󠁿**** Premyer Liga 28-turidan o'rin olgan (qoldirilgan o'yin)** ❤️**""Liverpul"" - ""Fulhem""**🏴󠁧󠁢󠁥󠁮󠁧󠁿** o'yinini 🇺🇿 O'ZBEK TILIdagi** **sharhda** **@UZREPORT**** telegram kanalimiz orqali namoyish etamiz. Ushbu ****@UZREPORT**** telegram kanalimiz orqali** **Muhammadali Muhammadkarimov sharhida bugungi uchrashuvni kuzatib boring. ** **BARCHA FUTBOL GURUHLARGA TARQATAMIZ!**🔥🔥🔥",0.0
UzReport/37778,2023-05-03 10:13:53+00:00,"🇫🇷**""PSJ"" sport direktori Luis Kampos hujumchi Lionel Messi bilan bog'lanib, unga intizomiy ish haqida ma'lum qildi, deb xabar beradi ****📰****RMC Sport. Parijlik gigant yulduz futbolchini ****🇸🇦****Saudiya Arabistoniga ruxsatsiz ketgani uchun jazoladi. UZREPORT TVning futbol sahifasiga obuna bo'ling!👇 **[@UZREPORT | FUTBOL](https://t.me/UzReport)",0.0
UzReport/37779,2023-05-03 10:21:13+00:00,"**👍****#Rasman**** Sem Ellardays ****💛****""Lids""ning yangi bosh murabbiyi. UZREPORT TVning futbol sahifasiga obuna bo'ling! ****👇** [@UZREPORT | FUTBOL](https://t.me/UzReport)",0.0
UzReport/37780,2023-05-03 11:16:04+00:00,**⚡️****Joriy mavsum ****🔝**** Top-5 chempionatlar doirasida eng ko'p gol urgan klublar. UZREPORT TVning futbol sahifasiga obuna bo'ling!👇** [**@UZREPORT | FUTBOL](https://t.me/UzReport)**,0.0
UzReport/37781,2023-05-03 11:54:01+00:00,**Joriy mavsum ****🇪🇸****La Ligadagi quruq o'yinlar soni 🧤Ter Shtegen 25-quruq o'yin 🧤Oblak + 🧤Kurtua 24-quruq o'yin UZREPORT TVning futbol sahifasiga obuna bo'ling!👇** [**@UZREPORT | FUTBOL](https://t.me/UzReport)**,0.0
UzReport/37783,2023-05-03 12:31:37+00:00,👍**#Rasman**** Petr Chex va Rio Ferdinand ****🏴󠁧󠁢󠁥󠁮󠁧󠁿**** Premyer Liganing “Shon-sharaf” muzeyiga kiritildi****🔥**** ****😎****@APLTV_UZB**,0.0
UzReport/37784,2023-05-03 13:31:13+00:00,"**Dortmundning ****🇩🇪****""Borussiya"" klubi va ****🏴󠁧󠁢󠁥󠁮󠁧󠁿****Angliya terma jamoasi yarim himoyachisi Jud Bellingem ****🇪🇸****""Real""ga o'tdi. Bu haqda ispan OAVlari xabar bermoqda. ****📰****Manbaga ko'ra, tomonlar transfer bo'yicha kelishib olgan. Bitim 120 million yevroni tashkil qiladi. Bellingem yaqin orada Blankos bilan shartnoma imzolashi kutilmoqda. Shartnoma 2029 yilning o'rtalariga qadar amal qiladi** ** UZREPORT TVning futbol sahifasiga obuna bo'ling!👇 **[@UZREPORT | FUTBOL](https://t.me/UzReport)",0.0
UzReport/37786,2023-05-03 14:06:09+00:00,"📰**Fabrizio Romano. ****🇪🇸****""Real Madrid"" Jud Bellingem transferini amalga oshirishga yaqin****💥**** UZREPORT TVning futbol sahifasiga obuna bo'ling!****👇** [**@UZREPORT | FUTBOL](https://t.me/UzReport)**",0.0
UzReport/37787,2023-05-03 14:07:03+00:00,**🔝****Top-5 chempionatlar doirasida 2023-yilda eng ko'p gol klublar****⚡️**** UZREPORT TVning futbol sahifasiga obuna bo'ling!****👇** [**@UZREPORT | FUTBOL](https://t.me/UzReport)**,0.0
UzReport/37788,2023-05-03 14:32:17+00:00,"**🚨Fabrizio Romano. Messi ushbu mavsum yakunlangandan so'ng ****🇫🇷****""PSJ""ni tark etadi. UZREPORT TVning futbol sahifasiga obuna bo'ling!****👇** [**@UZREPORT | FUTBOL](https://t.me/UzReport)**",0.0
UzReport/37789,2023-05-03 15:10:39+00:00,"**🇮🇹**** A Seriya | 33-tur ****✅**** Asosiy tarkiblar ma'lum **🇮🇹**""Yuventus"" ⚔️ ""Lechche""**🇮🇹** ⏰ Boshlanish vaqti 21:00 UZREPORT TVning futbol sahifasiga obuna bo'ling!👇 **[ @UZREPORT | FUTBOL](https://t.me/UzReport)",0.0
UzReport/37791,2023-05-03 15:17:33+00:00,"**🇮🇹**** A Seriya | 33-tur ****✅**** Asosiy tarkiblar ma'lum **🇮🇹**""Atalanta"" ⚔️ ""Spetsiya""**🇮🇹** ⏰ Boshlanish vaqti 21:00 ****🇺🇿****ELDOR SHOMURODOV ****✅**** UZREPORT TVning futbol sahifasiga obuna bo'ling!👇 **[ @UZREPORT | FUTBOL](https://t.me/UzReport)",0.0
UzReport/37793,2023-05-03 16:01:28+00:00,"**👍**** Uchrashuv boshlandi ****🇮🇹**** A Seriya | 33-Tur **🇮🇹**""Yuventus"" vs ""Lechche""**🇮🇹** UZREPORT TVning futbol sahifasiga obuna bo'ling!****👇**** ** [**@UZREPORT | FUTBOL](https://t.me/UzReport)**",0.0
UzReport/37794,2023-05-03 16:04:07+00:00,"**👍**** Uchrashuv boshlandi ****🇮🇹**** A Seriya | 33-Tur **🇮🇹**""Atalanta"" vs ""Spetsiya""**🇮🇹** UZREPORT TVning futbol sahifasiga obuna bo'ling!****👇**** ** [**@UZREPORT | FUTBOL](https://t.me/UzReport)**",0.0
islomuz/29464,2023-05-03 01:01:31+00:00,"[​​](https://telegra.ph/file/c0885b55f74e1c6daa3b8.jpg)**Insonning borlig'i sharafdan iborat **Said ibn Os vafot etishidan oldin farzandlarini huzuriga chaqirib dedi: __«Ey bolalarim! Mendan so'ng do'stlarimdan ajralib ketmanglar. Ularga men qiladigan yaxshiliklarni davom ettiringlar. Men nima qilgan bo'lsam shuni qilinglar. Ularni so'rab kelishga majbur qilmanglar. Kishi birovga muhtoj bo'lib bir narsa so'ragani borsa oyoq-qo'llari titraydi, bo'g'imlari bo'shashadi, tili gapira olmay qoladi, gapi esa yuzidan ko'rinib turadi. Ular so'rashidan oldin bu mashaqqatlardan ularni xalos qiling. Men kechasi bilan nima qilishini bilmasdan, oxiri ehtiyojlari uchun sizni tanlagan va eshigingizga kelib sizdan hojatlarini so'ragan kishining yuzining suviga hech qanday evaz ko'rmayman. Shuning uchun yuzlari suvi to'kilishidan oldin ularning holidan xabar oling!». __Abshihiy o'zining ajoyib kitobi **«Al-Mustatraf»da** keltiradi: «Bir kishi muhtoj bo'lib qolib do'stidan pul so'rash uchun bordi va uning eshigini taqillatdi. Uy egasi eshigini ochdi. Mehmon qarzi borligini aytib undan pul so'radi. Uy egasi kirib ketib aytilgan pulni olib chiqdi va unga berdi. So'ngra qaytib kirib yig'lay boshladi. **SHunda xotini dedi: **__- Pushaymon qilar ekansiz, unda nega unga pul berdingiz? __**Eri dedi: **__- Bu uchun yig'layotganim yo'q. Uni eshigimgacha kelishiga majbur qilganim uchun__ __yig'layapman!» __Ba'zi insonlarning nafsi aziz bo'ladi. Ochlikdan o'lsa o'ladiki, ammo birovdan narsa so'ramaydi. **Ular haqida Robbimiz aytadi: **__«Bilmaganlar uning iffati sabab boy deb o'ylashadi!». __Hassos bo'ling. Yaqinlaringiz ehtiyojiga hushyor turing. Ularni so'rashgacha olib kelmang. Insonning borlig'i sharafdan iborat. Uning sharafini himoya qilish qonini himoya qilish bilan teng. Yuzining suvini to'kib kishilarga ehtiyojini oshkor qilgan kishiga hayotning qizig'i qolmagan bo'ladi. Alloh taologa eng mahbub ibodat ko'ngil olishdir. So'rash esa ko'ngilni sindiradi, qalbni parchalaydi. Berishning ham o'ziga yarasha odobi borligini bilib unga rioya qilganlarga, yuzning ham suvi borligini bilib uni to'kilishdan saqlaganlarga, qalbni parchalashdan saqlab qolganlarga, ko'ngilning sinishini oldini olganlarga salomlar bo'lsin! Itni sug'orib jannatga erishgan kishi haqidagi hadis o'ylaymizki, barchamizni doimo hayratda qoldiradi. It nihoyatda chanqagan edi. Uni ko'rgan kishidagi boshqalarning ehtiyojini idrok qilish qobiliyati nihoyatda baland edi. Holbuki, it kirgan xonadonga farishta kirmaydi! Endi boshini yerga qo'yib **«Subhaana Robbiyal a'laa» **deydigan musulmon inson muhtoj bo'lib qolganini tasavvur qiling! **👉🏻 Manba:** https://islom.uz/maqola/20531",0.0
islomuz/29465,2023-05-03 06:02:13+00:00,"**Nafsimizga qul bo'lmaylik! **U dunyoga kelganida mittigina vujudni hamshiralar chaqaloqlar tortib ko'riladigan taroziga solishgan edi. Bundan 44 yil oldin 1 kg 300 gr bo'lib tug'ilgan Baxtiyor bugun 70 kg bo'lib, qizil mato yopilgan tobutda yotibdi. Odamlarning aytishicha, uning ikkita xotinidan besh nafar farzandi bor ekan. Birorta farzandi otamlab darvozadan kirib kelmadi. Ikki qavat qilib ko'tarilgan dang'illama hovlining o'n beshtacha xonasi uning 19 yoshli uchinchi xotiniga, uchta mashinasi qarzi bor, deb g'ingsheyvergan oshnalariga qoldi. [**👉 To'liq o'qish: ](https://islom.uz/maqola/11876)**@islomuz",1.0
islomuz/29466,2023-05-03 09:02:23+00:00,**Alloh mukarram qilgan zot **__©️ Shayx Zulfiqor Ahmad Naqshbandiy **To'liq ko'rsatuvni dushanba kuni soat 20:00 __**[**__da YouTube](https://youtube.com/c/Portalislomuz)**____** sahifamiz orqali tomosha qiling! __**@islomuz,1.0
islomuz/29467,2023-05-03 10:41:31+00:00,"[​​](https://telegra.ph/file/e93c937a314fa49f0df2f.jpg)**Ustoz Abdulhakim qori Matqulov Ko'kaldosh madrasasiga mudir etib tayinlandi **2023 yil 3 may kuni Toshkent shahridagi Ko'kaldosh o'rta maxsus islom bilim yurti pedagoglar jamoasining navbatdan tashqari majlisi bo'lib o'tdi. Yig'ilishda tashkiliy masala ko'rildi. Ko'kaldosh o'rta maxsus islom bilim yurti mudiri Muhammadamin domla Nasriyev boshqa ishga o'tganligi sababli uning o'rniga diniy-ma'rifiy sohada ko'p yillar mehnat qilgan Abdulhakim qori Matqulov tayinlangani ma'lum qilindi. O'zbekiston musulmonlari idorasi raisi, muftiy Nuriddin domla hazratlari yig'ilishda so'zga chiqib, davlatimiz rahbari tomonidan bugungi murakkab dunyoda xalqimiz, ayniqsa, yoshlarga Islom dini mohiyatini to'g'ri tushuntirib berish, jaholatga qarshi ma'rifat bilan kurashish, diniy ta'lim sifatini yanada oshirish, zaminimizdagi qadimiy diniy ta'lim an'analari va ilg'or xalqaro tajribani o'rganish hamda yurtimizda diniy ta'lim muassasalarida tatbiq etish kabi muhim topshiriqlar berilganini alohida ta'kidladilar. Muftiy hazratlari madrasaning yangi mudiri va pedagoglar jamoasi oldida mana shunday dolzarb vazifalar turganini ham alohida qayd etdilar. Alloh taolodan ustoz Abdulhakim qori Matqulovga mas'uliyatli va sharafli ishda ulkan muvaffaqiyatlar tilaymiz. **👉🏻 Manba:** https://islom.uz/maqola/20534",0.0
islomuz/29469,2023-05-03 15:03:02+00:00,"☺️☺️☺️☺️☺️☺️☺️☺️ ✅** ** **2023-2024-oʻquv yili uchun Akademiyaga qabul boshlandi «Shayx Muhammad Sodiq**»** **akademiyasi yangi oʻquv yili uchun **qabul eshiklarini ochiq deb eʼlon qiladi! **📺 Yuqoridagi videoni **koʻrish orqali** siz: - Akademiyaga **kim tomonidan** va **qachon** asos solinganligi; - Nega aynan **«Shayx Akademiyasi»ni tanlashingiz kerakligi; **- **5 yillik oʻqish** mobaynida talabalarga **nimalar oʻrgatilishi haqida maʼlumot olishingiz** mumkin. 💫** ** [Barcha savollarga javob beradigan video ](https://youtu.be/ZiCzhwFtFZs) ✅** Sharʼiy ilmlar** bilan bir qatorda, **odob-axloq va xorijiy tillarni** oʻrganib, **zamonamiz ulamosi** boʻlmoqchimisiz, unda havola orqali roʻyxatdan oʻting! 📝 [Ro'yxatdan o'tish ](http://bit.ly/41zVE69)🔎 __Qabul jarayonidagi qadamlar ketma-ketligi bilan tanishing: __- [Videoyo'riqnoma ](https://youtu.be/sP7qPwlJ0Og)⏺ __Kontrakt narxi haqida ma'lumot olish uchun: __[ustiga bosing ](https://youtu.be/SRpageV7YHQ)👉 @shayx_akademiyasi",1.0
islomuz/29471,2023-05-03 16:01:02+00:00,**Odamlarni kuldirish uchun ham yolg'on gapirish mumkin emas **__Yolg'on kitobi 10-qism __• Yolg'onning ta'rifi • Yolg'onning turlari • Yolg'onning hukmi • Yolg'on — gunohi kabiradir **__Shayx Muhammad Sodiq Muhmammad Yusuf qalamiga mansub «Yolg'on» kitobi suxandon lafzida __Qamariddin Bekmuhammad o'qidi **👉 [**YouTube ](https://youtu.be/tqbQ3CyVROs)**,0.0
xushnudbek/19265,2023-05-03 05:07:39+00:00,"Rossiyadan Oʻzbekistonga pul oʻtkazmalarini **joʻnatishda jozibador rubl-soʻm kursi**. **Solidarnost Banki «Welcome card»** kartasini rasmiylashtiring va **telefon yoki karta raqami bo'yicha barcha «Uzcard» va «HUMO» kartalariga **pul o'tkazmalarini yuboring. Shuningdek, «Welcome card» — bu: - AsiaExpress tizimi orqali AQSh dollarida naqd pul o'tkazmalari - Kartaga qarz olish imkoniyati - O'zbek tilidagi mobil ilova va qo'llab-quvvatlash xizmati - Patent va boshqa xizmatlar uchun to'lovlar «Welcome Card» kartasini Saxarovo KMM yoki bank ofislarida oling. [**Batafsil](https://solid.ru/retail/cards/debit/welcome/?utm_source=telegram&utm_medium=PAID&utm_campaign=post_reach&utm_content=welcomecard&utm_term=solid)**** | **'Reklama'",1.0
xushnudbek/19266,2023-05-03 05:38:16+00:00,"**Oʻzbekistonda “Elektron retsept” tizimi yoʻlga qoʻyiladi **Germaniyaning “KfW” banki Oʻzbekistonga 12 yil muddatga 45 mln yevro qarz va 5,5 mln yevro grant ajratmoqda. Bu mablagʻ “**Raqamli sogʻliqni saqlash islohotlarini qoʻllab-quvvatlash**” loyihasi uchun ishlatiladi. 📋 Prezident qarori bilan tasdiqlangan **2023–2025-yillarda** sogʻliqni saqlash tizimini raqamlashtirish boʻyicha **chora-tadbirlar rejasi**da** **yana bir qator loyihalar nazarda tutilgan: ➖ Sanatoriylarga yoʻllanma olish, navbatni kuzatish va mavjud boʻsh oʻrinlarni koʻrish imkoniyatini beradigan **“Elektron sanatoriy” platformasini** ishlab chiqish; ➖Onkologik kasalliklarga chalingan bemorlarning elektron roʻyxatini yuritishga moʻljallangan** “Cancer-registr” axborot tizimini **joriy etish; ➖**Ona va bola salomatligi pasportining** elektron tizimini yaratish; ➖Yagona portal orqali vaqtincha **mehnatga layoqatsizlik varaqalari** maʼlumotnomalarini olish imkoniyatini yaratish.",0.0
xushnudbek/19267,2023-05-03 07:21:53+00:00,❗️ **Imtiyozli transport kartalari berila boshlandi **2023-yil 1-maydan eʼtiboran shahar yoʻlovchilar transportida (yoʻnalishli va yoʻnalishsiz taksidan tashqari) ayrim toifadagi fuqarolarga bepul yurish huquqini beruvchi imtiyozli transport kartalarini berish respublikaning barcha shaharlarida amalga oshirilmoqda. 💳 Imtiyozli transport kartalari[ havolada](https://lex.uz/docs/6197967#6198306) keltirilgan shaxslarga beriladi. Bepul yurish huquqini beruvchi kartani olish uchun hududiy transport boshqarmalariga yoki [Yagona portal ](https://my.gov.uz/oz/service/676)orqali murojaat qilish lozim.,0.0
xushnudbek/19268,2023-05-03 08:19:22+00:00,"**Imtiyozli transport kartalari olish huquqiga ega bo'lgan shaxslar ro'yxati:** ➖ 1941-1945-yillardagi urush qatnashchilari, nogironlari hamda ularga hamrohlik qiluvchi shaxs; ➖ Afgʻonistonda va boshqa mamlakatlarning hududidagi jangovar harakatlarda qatnashgan sobiq baynalminalchi jangchilar jumlasidan boʻlmish fuqarolar; ➖ Haqiqiy muddatli harbiy xizmatni oʻtayotgan harbiy xizmatchilar va kontrakt boʻyicha oddiy askarlar hamda serjantlar tarkibidagi harbiy xizmatchilar; ➖ Chernobil AES halokati oqibatida nurlanish kasalligiga chalingan va uni boshdan kechirgan shaxslar; ➖ Nogironligi boʻlgan koʻzi ojiz shaxslar va unga safarlarda hamrohlik qiluvchiga.",0.0
xushnudbek/19269,2023-05-03 08:41:07+00:00,Shavkat Mirziyoyev rafiqasi Ziroat Mirziyoyeva bilan birga Germaniya federal prezidenti qarorgohi bo'lgan Belvyu saroyiga keldi. Oliy martabali mehmonlarni federal prezident Frank-Valter Shtaynmayer va uning rafiqasi Elke xonim kutib oldi.,0.0
xushnudbek/19270,2023-05-03 12:01:39+00:00,"[Bahorning eng katta aksiyalaridan birida ishtirok etib,](https://beeline.uz/ru/mega-drive-promotion?utm_source=telegram&utm_medium=post&utm_campaign=megaakciya) har kuni 15 million so'm yutish imkoniyatiga ega bo'ling. Qo'shimchasiga, ikkita elektromobildan birini yutib olishingiz mumkin bo'ladi. 'Reklama'",1.0
xushnudbek/19271,2023-05-03 12:10:34+00:00,"Daraxt va butalarni, boshqa oʻsimliklarni va nihollarni qonunga xilof ravishda kesganlik, kundakov qilganlik, shikastlantirganlik, yoʻq qilganlik yoki boshqa joyga koʻchirib oʻtkazganlik uchun** ma'muriy** **jarima miqdorlari oshirilmoqda. **Bu haqdagi qonun senatorlar tomonidan [ma'qullandi.](https://senat.uz/oz/plenary-sessions/post-734)** **Bundan tashqari, maʼmuriy jazo chorasi qoʻllanilganidan keyin** bir yil davomida ushbu huquqbuzarliklarni takror sodir etilgani uchun oʻn besh sutkagacha maʼmuriy qamoqqa olish** choralari belgilanmoqda. Shuningdek, **daraxtlarni kesish, shikastlantirish, yoʻq qilinishiga olib kelishi mumkin boʻlgan yoki olib kelgan qurilish loyiha hujjatlarini tayyorlaganlik uchun javobgarlik** belgilanmoqda.",0.0
xushnudbek/19272,2023-05-03 12:40:06+00:00,Bugun tunda 2 ta uchuvchisiz apparat (dron) Rossiya prezidenti bosh qarorgohi Kremlga hujum qilgani va ular urib tushirilgani aytilmoqda. Bu haqida Rossiya mudofaa vazirligi xabar berdi. Rasmiy Moskva buni Putinga suiqasd va terroristik akt deb baholamoqda. Bugundan boshlab Moskvada alohida ruxsatsiz dronlar uchirish taqiqlanadi.,0.0
xushnudbek/19273,2023-05-03 13:45:37+00:00,"Berlin shahridagi Belvyu saroyida **Shavkat Mirziyoyev** va Germaniya Federativ Respublikasi Prezidenti **Frank-Valter Shtaynmayer**ning muzokaralari bo'lib o'tdi. Uchrashuvda Germaniya kompaniyalari bilan umumiy qiymati **9 milliard yevrodan ziyod **bo'lgan savdo shartnomalari va investitsiya-texnologiya bitimlari imzolangani alohida qayd etildi. O'zbekistonda nemis tilini o'rganish bo'yicha kompleks dasturni tayyorlash, shu jumladan mamlakatimiz hududlarida Gyote Instituti faoliyatini kengaytirish yuzasidan kelishuvga erishildi. Shavkat Mirziyoyev Frank-Valter Shtaynmayerni mamlakatimizga tashrif bilan kelishga taklif etdi.",0.0
subyektivuz/408,2023-05-03 06:54:29+00:00,,0.0
