channel,id,date,text,ad
UzReport,37588.0,2023-04-28 07:55:13+00:00,"🇫🇷  Parij meri Ann Idalgo parijliklarning     🇫🇷    “Park de Prens” stadionini sotib olish bo`yicha 38 million yevrolik taklifini kulgili deb atadi.      ✅    “Aktivga mos keladigan qiymat bor. ""Park de Prens""ni baholash bo'yicha bir necha bosqich muzokaralaridan so'ng,     🇫🇷    ""PSJ"" arena uchun atigi 38 million evro taklif qilganida... Menimcha, bu vaziyatda kulgili.  UZREPORT TVning futbol sahifasiga obuna bo'ling!👇    [@UZREPORT",0.0
UzReport,37589.0,2023-04-28 08:49:19+00:00,"🏴󠁧󠁢󠁥󠁮󠁧󠁿    ""Chelsi"" hujumchisi Joau Feliks kelasi mavsumda ""Stemford Brij""da qoladi. Bu qarorga “ko`k-anorranglilar”ning 2023/24 yilgi     🇪🇺    Chempionlar ligasiga yo`llanma olish uchun nazariy imkoniyatlarini ham yo`qotgani ta`sir ko`rsatmadi.      🇪🇸    ""Atletiko""ga tegishli bo'lgan 23 yoshli hujumchi avvalroq     🏴󠁧󠁢󠁥󠁮󠁧󠁿    ""Chelsi""dagi kelajagi UEFA musobaqalariga kirishiga bog'liq bo'lishini aytgandi.  UZREPORT TVning futbol sahifasiga obuna bo'ling!👇    [@UZREPORT",0.0
UzReport,37590.0,2023-04-28 09:36:17+00:00,"🇪🇸  ""Barselona"" ayollar jamoasi o'yini uchun chiptalar sotuvi evaziga anchagina pul kelmoqda      📰    EsportsRAC1 ma'lumotlariga ko'ra, ko'k granat Londonning     🏴󠁧󠁢󠁥󠁮󠁧󠁿    ""Chelsi"" jamoasi bilan yarim final uchrashuvi uchun chiptalar sotishdan 1,2 million yevro ishlab olishga muvaffaq bo'lgan.  UZREPORT TVning futbol sahifasiga obuna bo'ling!👇    [@UZREPORT",0.0
UzReport,37591.0,2023-04-28 10:19:31+00:00,"🏴󠁧󠁢󠁥󠁮󠁧󠁿    ""Tottenxem"" hujumchisi Xarri Keyn     🏴󠁧󠁢󠁥󠁮󠁧󠁿    ""Chelsi""ga o'tishi mumkin. Bu haqda     📰    Daily Mail xabar bermoqda.  Manbaga ko'ra, agar     🏴󠁧󠁢󠁥󠁮󠁧󠁿    ""Chelsi""ni Keyn     🏴󠁧󠁢󠁥󠁮󠁧󠁿    ""Tottenxem""da birga ishlagan argentinalik murabbiy Maurisio Pochettino boshqarsa, hujumchi ""ko'klar""ga o'tishni ko'rib chiqadi.  UZREPORT TVning futbol sahifasiga obuna bo'ling!👇    [@UZREPORT",0.0
UzReport,37592.0,2023-04-28 10:58:02+00:00,"🧠     Suniy Intellekt Chat GPT versiyasi bo'yicha XXI-asrning eng yaxshi hujumkor, markaziy hamda himoyaviy yarim himoyachilari     ⚡️      UZREPORT TVning futbol sahifasiga obuna bo'ling!👇    [  @UZREPORT",0.0
UzReport,37595.0,2023-04-28 11:39:57+00:00,"❤️    ""Barselona""ning     🇪🇸    ""Betis""ga qarshi qaydnomasi ma'lum.💥  UZREPORT TVning futbol sahifasiga obuna bo'ling!👇    [@UZREPORT",0.0
UzReport,37596.0,2023-04-28 11:46:14+00:00,"👑    ""Real""ning     🇪🇸    ""Almeriya""ga qarshi qaydnomasi ma'lum.💥  UZREPORT TVning futbol sahifasiga obuna bo'ling!👇    [@UZREPORT",0.0
UzReport,37597.0,2023-04-28 11:49:33+00:00,⚡️   Bugun UZREPORT TV telekanali ish boshlaganiga 9 yil to'ldi!  Ushbu bayram kuni biz barcha hamkorlar va tomoshabinlarga minnatdorchilik bildirmoqchimiz! Biz siz bilan voqealar rivojini kuzatishda davom etamiz!  Batafsil   👉🏻 https://uzreport.news/society/uzreport-tv-9-yoshda-  - @uzreport_uz -,1.0
UzReport,37598.0,2023-04-28 12:38:01+00:00,"🇪🇸    “Barselona” klubi yarim himoyachisi Rafinya Dias jamoani tark etish haqida o'ylamoqda, bu haqda     📰    Mundo Deportivo nashri xabar bermoqda.      📰    Manbaga malum bo'lishicha, 26 yoshli   🇧🇷  braziliyalik yarim himoyachi bosh murabbiy Xavi Ernandes hujumning chap qanotida undan foydalanishidan norozi. Rafinyaning o'zi qarama-qarshi tomonda o'ynashni afzal ko'radi, ammo bu     🇫🇷    fransiyalik Usmon Dembelega berilgan. Shu munosabat bilan braziliyalik futbolchi jamoasini o'zgartirmoqchi.  UZREPORT TVning futbol sahifasiga obuna bo'ling!👇    [@UZREPORT",0.0
UzReport,37599.0,2023-04-28 13:17:25+00:00,"👍    #Rasman     Garnacho     😈    ""MYU"" bilan  2028-yilga qadar mo'ljallangan yangi shartnoma imzoladi.  UZREPORT TVning futbol sahifasiga obuna bo'ling!     👇    [  @UZREPORT",0.0
UzReport,37600.0,2023-04-28 14:41:17+00:00,"🏴󠁧󠁢󠁥󠁮󠁧󠁿    ""Arsenal"" yarim himoyachisi Bukayo Sakaga     🇫🇷    “PSJ” qiziqish bildirmoqda.  Parijliklar futbolchi uchun 120 million yevro to`lashga tayyor. Joriy mavsumda futbolchi     🏴󠁧󠁢󠁥󠁮󠁧󠁿    APLning 33 ta o'yinida 13 ta gol urdi va 11 ta golga assistentlik qildi. Ayni damda hujumchilar Lionel Messi va Kilian Mbappening Parij klubida qolish-qolmasligini noma'lum,     🇫🇷    “PSJ” hujum chizig'ini kuchaytirish uchun muqobil variantlarni qidirmoqda.      UZREPORT TVning futbol sahifasiga obuna bo'ling!    👇    [  @UZREPORT",0.0
UzReport,37601.0,2023-04-28 16:07:27+00:00,"🇪🇸    ""Barselona"" prezidenti Joan Laporta 🏟""Kamp Nou"" jamoasining uy stadionini modernizatsiya qilish haqida gapirdi.      ✅    “Bu klubimiz tarixidagi juda muhim loyiha. Uning sharofati bilan     🇪🇸    ""Barselona""ning orzusi ushaladi, chunki bizda dunyodagi eng yaxshi stadion bo'ladi.     💪    «Barselona» kuchayib bormoqda», - deya matbuot xizmati rahbarining so'zlarini yetkazmoqda «ko'k anor»     📰    matbuot xizmati.  UZREPORT TVning futbol sahifasiga obuna bo'ling!👇    [@UZREPORT",0.0
UzReport,37602.0,2023-04-28 17:34:49+00:00,"🇩🇪     Bundesliga | 30-tur      🇩🇪    ""Boxum"" ⚔ ""Borussiya D""    🇩🇪          ✅     Asosiy tarkiblar ma'lum  ⏰️ Boshlanish vaqti: 23:30  UZREPORT TVning futbol sahifasiga obuna bo'ling!     👇    [  @UZREPORT",0.0
UzReport,37604.0,2023-04-28 17:44:48+00:00,"🇸🇦   Saudiya Pro Ligasi | 24-tur    🇸🇦  ""Al-Nasr"" ⚔ ""Al Rayod""  🇸🇦        ✅     Asosiy tarkiblar ma'lum  ⏰️ Boshlanish vaqti: 23:30  UZREPORT TVning futbol sahifasiga obuna bo'ling!     👇    [  @UZREPORT",0.0
UzReport,37606.0,2023-04-28 18:29:02+00:00,"👍     Uchrashuv boshlandi    🇸🇦   Saudiya Pro Ligasi | 24-Tur    🇸🇦  ""Al-Nasr"" vs ""Al-Rayod""  🇸🇦    UZREPORT TVning futbol sahifasiga obuna bo'ling!    👇    [  @UZREPORT",0.0
UzReport,37607.0,2023-04-28 18:30:25+00:00,"👍     Uchrashuv boshlandi    🇩🇪   Bundesliga | 30-Tur    🇩🇪  ""Boxum"" vs ""Borussiya D""  🇩🇪    UZREPORT TVning futbol sahifasiga obuna bo'ling!    👇    [  @UZREPORT",0.0
UzReport,37608.0,2023-04-28 20:30:41+00:00,"☑️     Uchrashuv yakunlandi    🇸🇦   Saudiya Pro Ligasi | 24-Tur    🇸🇦  ""Al-Nassr"" 4:0 ""Al-Rayod""  🇸🇦        ⚽️    Gollar:  Ronaldu 4' G'arib 55' Maran 90' Al Sulayhim 90+2'  UZREPORT TVning futbol sahifasiga obuna bo'ling!👇    [@UZREPORT",0.0
UzReport,37609.0,2023-04-28 20:34:09+00:00,"☑️     Uchrashuv yakunlandi    🇩🇪   Bundesliga | 30-Tur      🇩🇪    ""Boxum"" 1:1 ""Borussiya D""  🇩🇪        ⚽️    Gollar:  Losilla 5' - Adayemi 7'  UZREPORT TVning futbol sahifasiga obuna bo'ling!👇    [@UZREPORT",0.0
UzReport,37610.0,2023-04-29 02:06:02+00:00,📆    Kecha bo'lib o'tgan markaziy uchrashuvlarda qayd etilgan natijalar  .    UZREPORT TVning futbol sahifasiga obuna bo'ling!     👇    [@UZREPORT,0.0
UzReport,37611.0,2023-04-29 02:51:01+00:00,📆    Bugun bo'lib o'tadigan markaziy uchrashuvlar ro'yxati  ⏰️ Uchrashuvlar Toshkent vaqti bilan ko'rsatilgan     ✅      UZREPORT TVning futbol sahifasiga obuna bo'ling!     👇    [  @UZREPORT,0.0
UzReport,37612.0,2023-04-29 04:32:30+00:00,"🇩🇪    ""Bavariya"" bosh direktori Oliver Kan Germaniya     🇩🇪    Bundesligasining joriy qur'a marosimida chempionlik uchun kurash haqida gapirdi.  “Albatta, biz bu mavsumda     🇩🇪    Germaniya chempioni bo`lishni xohlaymiz. Va jamoa bunga erishadi. O'tmishda biz muvaffaqiyatli hal qilgan shunga o'xshash vaziyatlar bo'lgan. Asosiysi, xotirjamlikni saqlash. Bu safar ham shunday bo'ladi"", - deydi klub bosh direktori ""Bavariya"" va Germaniya.  UZREPORT TVning futbol sahifasiga obuna bo'ling!    👇        [@UZREPORT",0.0
UzReport,37613.0,2023-04-29 05:20:41+00:00,"Londonning     🏴󠁧󠁢󠁥󠁮󠁧󠁿    “Arsenal” klubi rahbariyati jamoa     🇪🇺    Chempionlar ligasiga yo'l olganidan keyin jamoa tarkibini jiddiy ravishda kuchaytirmoqchi, deb yozadi     📰    The Telegraph bu haqda.  ""Kanonirlar""ning transfer maqsadlari ro'yxatida uchta futbolchi bor. Gap yarim himoyachilar     🏴󠁧󠁢󠁥󠁮󠁧󠁿    Deklan Rays     🏴󠁧󠁢󠁥󠁮󠁧󠁿    Moises Kaysedo      🏴󠁧󠁢󠁥󠁮󠁧󠁿    Meyson Maunt haqida ketmoqda.  UZREPORT TVning futbol sahifasiga obuna bo'ling!  👇  [@UZREPORT",0.0
UzReport,37614.0,2023-04-29 06:21:24+00:00,"🇪🇸    ""Barselona"" bosh murabbiyi Xavi Ernandes uning jamoasi bu mavsumda     🇪🇸    Ispaniya chempionligini qo'lga kiritishi shartligini aytdi.      🇪🇸    ""Barselona"" - dunyoda ishlash eng qiyin klub. 1:0 hisobida g'alaba qozonishning o'zi yetarli emas. Bu mavsumda esa yaxshi o'yin bilan ko'plab uchrashuvlarda shunday hisobda g'alaba qozondik. Bu klubda o'z futboling bilan ishontirish kerak. Biz qilayotgan ishimizni juda qadrlaymiz. ""Barsa"" bu mavsumda chempion bo'lishi kerak"", - deya murabbiyning so'zlaridan iqtibos keltirgan     📰    Marca gazetasi.  UZREPORT TVning futbol sahifasiga obuna bo'ling!    👇    [@UZREPORT",0.0
UzReport,37615.0,2023-04-29 07:49:10+00:00,"🇩🇪     ""Borussiya D""ning     🇩🇪     Bundesligada eng ko'p g'alaba qozongan va mag'lub bo'lgan jamoalari.  UZREPORT TVning futbol sahifasiga obuna bo'ling!    👇    [  @UZREPORT",0.0
UzReport,37617.0,2023-04-29 08:16:21+00:00,"🇩🇪    Yurgen Klopp joriy mavsumdagi oraliq natijalar haqida gapirdi. Nemisning fikricha, asosiy muvaffaqiyat     🏴󠁧󠁢󠁥󠁮󠁧󠁿    “Manchester Yunayted”ning tarixiy mag'lubiyatidir. Mutaxassis undan jadvaldagi o'rni bilan maqtana olishini kutmoqda.  «Agar o'ziga xos narsa bo'lmasa, mavsum     🏴󠁧󠁢󠁥󠁮󠁧󠁿    «Manchester Yunayted» ustidan qozonilgan 7:0 hisobidagi g'alaba bilan esda qoladi. Bir necha yildan so'ng ular mavsum haqida shunday deyishlariga ishonmoqchiman: ""Ha, ular     🏴󠁧󠁢󠁥󠁮󠁧󠁿    ""Manchester Yunayted""ni 7:0 hisobida mag'lub etgan bir yil bo'lgandi"". Keyin esa     🇪🇺    Chempionlar ligasiga yo`llanma oldik, deb qo`shib qo`yishadi. Agar yo'q bo'lsa, biz buni qabul qilamiz "", dedi murabbiy.  UZREPORT TVning futbol sahifasiga obuna bo'ling!    👇        [@UZREPORT",0.0
UzReport,37619.0,2023-04-29 09:06:38+00:00,📰    #90MIN     nashri     🏴󠁧󠁢󠁥󠁮󠁧󠁿     Premyer Liganing navbatdagi o'yinlarining natijalarini taxmin qildi    💥      UZREPORT TVning futbol sahifasiga obuna bo'ling!    👇    [  @UZREPORT,0.0
UzReport,37620.0,2023-04-29 10:06:12+00:00,"🇮🇹  Karlo Anchelotti asosiy futbolchining jarohati haqida qayg'u bilan izoh berdi.     🇮🇹    Italiyalik mutaxassis     🇭🇷    xorvatning o'rniga teng keladigani yo'qligini aytdi. Shu bilan birga, futbolchini   🏆  Chempionlar ligasiga qaytarish imkoniyati saqlanib qolmoqda.  “Uning kichik jarohati bor. U tiklanishni kutmoqda. Qirol kubogi finaliga chiqishini bilmayman. Buni baholash kerak. Biz xafa bo'ldik, lekin bu narsalar sodir bo'ladi.  UZREPORT TVning futbol sahifasiga obuna bo'ling!    👇    [@UZREPORT",0.0
UzReport,37621.0,2023-04-29 10:35:23+00:00,"🏴󠁧󠁢󠁥󠁮󠁧󠁿   Premyer Liga | 34-Tur    🔮  ""Kristal Pelas"" ⚔ ""Vest Hem""  ⚒  ✅   Asosiy tarkiblar ma'lum  ⏰️ Boshlanish vaqti: 16:30  UZREPORT TVning futbol sahifasiga obuna bo'ling!     👇    [  @UZREPORT",0.0
UzReport,37623.0,2023-04-29 10:51:09+00:00,"🏴󠁧󠁢󠁥󠁮󠁧󠁿    “Chelsi” klubiga qarashli hujumkor yarim himoyachi Ruben Loftus-Chik faoliyatini     🇮🇹    Italiya chempionatida davom ettirishi mumkin.       📰    Football.London xabariga ko'ra, futbolchining xizmatlariga     🇮🇹    ""Milan"" qiziqish bildirmoqda.  UZREPORT TVning futbol sahifasiga obuna bo'ling!  👇  [@UZREPORT",0.0
UzReport,37624.0,2023-04-29 11:35:58+00:00,"👍     Uchrashuv boshlandi      🏴󠁧󠁢󠁥󠁮󠁧󠁿     Premyer Liga | 34-Tur    🏴󠁧󠁢󠁥󠁮󠁧󠁿  ""Kristal Pelas"" vs ""Vest Hem""  🏴󠁧󠁢󠁥󠁮󠁧󠁿    UZREPORT TVning futbol sahifasiga obuna bo'ling!    👇    [  @UZREPORT",0.0
UzReport,37625.0,2023-04-29 11:46:32+00:00,"🐢    Kilian Mbappe     🇫🇷    ""PSJ""ga kelasi yili Kolo-Mouani bilan hamkorlik qilishni xohlashini aytdi. Parijliklar     🇩🇪    “Ayntraxt” hujumchisini boshqarmoqda.      📰    Nemis matbuotining yozishicha, Mbappe fransiyalik futbolchiga ta`sir o`tkazmoqchi. Kilian yosh to'purarga malum kafolatlar beradi.      🇫🇷    Kolo-Muani 65 million yevroga baholangan. Futbolchi mavsum davomida Bundesligada 25 ta samarali harakat qildi.      UZREPORT TVning futbol sahifasiga obuna bo'ling!    👇        [@UZREPORT",0.0
muslimuzportal,33266.0,2023-04-27 05:24:49+00:00,"🌙   QUR`ONNING FAZLI    🔸Jabroil alayhissalom Qur`onni olib tushdilar, natijada farishtalarning eng afzaliga aylandilar.  🔹Muhammad alayhissalomga Qur`on nozil bo`ldi, natijada payg`ambarlarning sayyidi bo`ldilar.  🔸Muhammad alayhissalomning ummatiga Qur`on nozil bo`ldi, natijada eng yaxshi ummat bo`ldi.  🔹Ramazon oyida Qur`on nozil bo`ldi, natijada eng afzal oy bo`ldi.  🔸Qadr kechasida Qur`on nozil bo`ldi, natijada ming oydan yaxshiroq kechaga aylandi.  🔹Agar Qur`on qalbimizdan o`rin  olsa, natija qanday bo`ladi?    🤲Allohim Qur`onni qalbimizning qo`riga joylagin.    ```Umar Abdulkofiy  ```__manba: ____@tuhur__  Muslim.uz @muslimuzportal | @mp3muslim |",0.0
muslimuzportal,33267.0,2023-04-27 06:23:02+00:00,"#Meni_eslangiz_sizni_eslayman    ❗️ Qadringizni bilmagan kishidan hafa bo`lmang!   CHunki, ko`r inson gavharni ushlab tursada, uning qadrini bilmaydi!    🌙 UNUTMANG!   Alloh taolo: “  Ko`r bilan ko`ruvchi barobar bo`lmas. Iymon keltirib, solih amallar qilganlar bilan yomonlik qilguvchi ham. Juda ham kam eslaysizlar...  ”degan. “G`ofir” surasi 58-oyat.     ✅ ESLATMA Do`stlar   –  sizni boshqa odamlar singan va ko`z yosh to`kkan holda ko`rishlariga to`sqinlik qilish uchun turadiganlardir!!!  🔸Sizni qadrlamaydigan va yo`qotishdan qo`rqmaydigan odamni ushlab qolishga urinib, o`zingizni yo`qotmang!  `Tarjimon: Akmalxon Akramxon o`g`li №13 `Muslim.uz @muslimuzportal | @mp3muslim |",0.0
muslimuzportal,33268.0,2023-04-27 08:15:41+00:00,"TILOVAT SAJDASIDAN KEYINGI DUO   #qisqa_savol_javoblar    ❓CAVOL: Tilovat sajdasi qilinganidan keyin qaysi duoni qilsak bo`ladi  ?  __💬__   JAVOB:   Bismillahir Rohmanir Rohim. Tilovati sajdadan so`ng tayin qilingan duo yo`q. Urfimizda quyidagi duoni qilish odat bo`lgan.  سَجَدْتُ لِلرَّحْمَانِ وَآمَنْتُ بِالرَّحْمَانِ فَاغْفِرْلِي ذُنُوبِي يَا رَحْمَان سَمِعْنَا وَأَطَعْنَا غُفْرَانَكَ رَبَنَا وَإِلَيْكَ الْمَصِيْر    “Sajadtu lirrohmaani va aamantu birrohmaani fag`firliy zunuubiy ya Rohmaanu, sami`naa va ato`naa g`ufroonaka robbanaa va ilaykal masiyr”    Ma`nosi: «Rahmon(Alloh)ga sajda qildim, Rahmon(Alloh)ga iymon keltirdim, YO Rahmon! Gunohlarimni mag`firat qilgin, eshitdik va itoat etdik va qaytish faqat Sengadir». Vallohu a`lam.  `O`zbekiston musulmonlari idorasi Fatvo markazi.   `🔗   Ulashing:   @diniysavollar / @muslimuzportal",1.0
muslimuzportal,33269.0,2023-04-27 10:51:18+00:00,"Inson umri – almashib bo`lmaydigan bebaho ne`mat. Biroq  u – o`tkinchi.  ..  Gohida turmush tashvishlari bilan uning qanday o`tganini sezmay qolamiz. Vaqt o`tib yuzga ajin, sochga oq tushganda oxirat diyori yaqinlashib qolganini anglaymiz.  Rivoyatlarda kelishicha, Nuh alayhissalom  950 yil umr ko`rgan. Uning qazosi yetib, Azroil alayhissalom jonini olgani kelganida, undan: “Ey Allohning Rasuli!  Bu dunyo hayoti haqida nima deysiz?” deya so`rabdi. Nuh alayhissalom: “Bu dunyo xuddi ikki eshigi bor uyga o`xshaydi – biridan kirasan va ikkinchisidan chiqib ketasan”, deb javob bergan.   Qur`oni karimda:   “Ularni jamlaydigan kunda (qiyomatda o`zlarini bu dunyoda) go`yo kunduz kunning bir soaticha turgandek sezishib, bir-birlarini taniy boshlaydilar”,   deyilgan __(YUnus surasi 45-oyat).__.. [➡️BATAFSIL  ](http://old.muslim.uz/index.php/maqolalar/item/35694-ularga-uff-dema)Muslim.uz @muslimuzportal | @mp3muslim |",0.0
muslimuzportal,33270.0,2023-04-27 12:44:15+00:00,Muftiy hazrat: Muloyimlik – mo`minning ziynati    ```O`zbekiston musulmonlari idorasi Matbuot xizmati ```Muslim.uz / @muslimuzportal / @Muftiy_Nuriddin_domla ,0.0
muslimuzportal,33271.0,2023-04-28 04:06:32+00:00,"ALLOHUMMA SOLLI VA SALLIM `ALA MUHAMMADIN VA `ALA OLI MUHAMMAD    Salavot aytish Rasululloh sollallohu alayhi vasallamning shafoatlariga noil etadi.   Anas roziyallohu anhudan rivoyat qilinadi. Nabiy sollallohu alayhi vasallam:   “Menga juma kunida va juma kechasida ko`p salavot aytinglar, bas kim shunday qilsa, men unga qiyomat kuni guvoh va shafoatchi bo`laman”,   dedilar __(Imom Bayhaqiy rivoyati).  __@muslimuzportal | @mp3muslim |",0.0
muslimuzportal,33272.0,2023-04-28 05:54:38+00:00,#SHavvol #Ro`za    SHavvolning 6 kunlik  ro`zasiga beriladigan savoblar    Abdug`ofur domla Niyozqulov  ```O`zbekiston musulmonlari idorasi Fatvo markazi bosh mutaxassisi  ```[YouTube](https://www.youtube.com/c/Fatvouzb) | [Instagram](https://www.instagram.com/fatvouz/) | [Facebook  ](https://www.facebook.com/diniysavollar)🔗   Ulashing:   @diniysavollar / @muslimuzportal,1.0
muslimuzportal,33273.0,2023-04-28 05:54:38+00:00,"NAMOZDAN KEYINGI TASBEHLARNING O`RNI   #qisqa_savol_javoblar    ❓CAVOL: Farz namozidan keyin tasbeh aytardim, bu noto`g`ri amal deyishdi. Qaysi vaqtda tasbeh aytgan ma`qulroq?    __💬__   JAVOB:   Bismillahir Rohmanir Rohim. Namozdan keyin tasbehlarni ma`lum adadda aytish sunnat amali hisoblanadi. Tasbehlarni namozning farz va sunnatlarini o`qib bo`lgandan so`ng aytiladi. Vallohu a`lam.  `O`zbekiston musulmonlari idorasi Fatvo markazi.   `🔗   Ulashing:   @diniysavollar / @muslimuzportal",1.0
muslimuzportal,33274.0,2023-04-28 05:54:39+00:00,"#Muxtasarul_viqoya_sharhi    52-dars. Bemor namoziga oid masalalar.    Ustoz Habibulloh domla Abdulg`affor  `O`zbekiston musulmonlari idorasi Fatvo markazi yetakchi mutaxassisi, Toshkent islom instituti katta o`qituvchisi  `[👉 Youtube orqali ko`rish  ](https://www.youtube.com/watch?v=A-q2XagorTQ&list=PLcktpYYh2U0uxGuP2ZM9cS1OdndtuiuvV&index=51)Darslar: [1](https://t.me/diniysavollar/4302) - [2](https://t.me/diniysavollar/4326) - [3](https://t.me/diniysavollar/4339) - [4](https://t.me/diniysavollar/4360) - [5](https://t.me/diniysavollar/4375) - [6](https://t.me/diniysavollar/4395) - [7](https://t.me/diniysavollar/4414) - [8](https://t.me/diniysavollar/4437) - [9](https://t.me/diniysavollar/4453) - [10](https://t.me/diniysavollar/4482) - [11](https://t.me/diniysavollar/4498) - [12](https://t.me/diniysavollar/4517) -[13](https://t.me/diniysavollar/4529) - [14](https://t.me/diniysavollar/4544) - [15](https://t.me/diniysavollar/4557) - [16](https://t.me/diniysavollar/4577) - [17](https://t.me/diniysavollar/4589) - [18](https://t.me/diniysavollar/4607) - [19](https://t.me/diniysavollar/4623) - [20](https://t.me/diniysavollar/4652) - [21](https://t.me/diniysavollar/4670) - [22](https://t.me/diniysavollar/4702) - [23](https://t.me/diniysavollar/4722) - [24](https://t.me/diniysavollar/4748) - [25](https://t.me/diniysavollar/4769) - [26](https://t.me/diniysavollar/4800) - [27](https://t.me/diniysavollar/4827) - [28](https://t.me/diniysavollar/4861) - [29](https://t.me/diniysavollar/4895) - [30](https://t.me/diniysavollar/4912) - [31](https://t.me/diniysavollar/4929) - [32](https://t.me/diniysavollar/4945) - [33](https://t.me/diniysavollar/4991) - [34](https://t.me/diniysavollar/5017) - [35](https://t.me/diniysavollar/5044) - [36](https://t.me/diniysavollar/5096) - [37](https://t.me/diniysavollar/5127) - [38](https://t.me/diniysavollar/5150) - [39](https://t.me/diniysavollar/5177) - [40](https://t.me/diniysavollar/5190) - [41](https://t.me/diniysavollar/5207) - [42](https://t.me/diniysavollar/5247) - [43](https://t.me/diniysavollar/5551) - [44](https://t.me/diniysavollar/5638) - [45](https://t.me/diniysavollar/5684) - [46](https://t.me/diniysavollar/5722) - [47](https://t.me/diniysavollar/5744) - [48](https://t.me/diniysavollar/5766) - [49](https://t.me/diniysavollar/5824) - [50](https://t.me/diniysavollar/5859) - [51  ](https://t.me/diniysavollar/5954)[📝](https://www.instagram.com/muslimuzportali/?hl=ru) Savol va fikr-mulohazalar uchun: @Muxtasarulviqoyasharhi_bot  [🔗 ](https://www.tiktok.com/@fatvouz)  Ulashing:   @diniysavollar / @muslimuzportal",1.0
muslimuzportal,33275.0,2023-04-28 06:30:00+00:00,"Juma ayyomingiz muborak bo`lsin!    🤲 Abu Hurayra raziyallohu anhudan rivoyat qilinadi, Rasululloh sallallohu alayhi vasallam   juma kunini zikr qilar ekanlar,   shunday dedilar:   ""u kunda bir vaqt bor, musulmon banda o`sha vaqtga muvofiq kelib qolsa, Allohdan so`ragan narsasini albatta beradi""   __(Muttafaqun alayhi).  __Ulamolar o`sha vaqt haqida turli fikrlarni bildirganlar. Shularning orasini eng kuchlisi: - imom xutba uchun minbarga chiqqandan to namoz tugagunicha, - asr namozidan keyin quyosh botgunicha.  __  Allohumma solli va sallim va barik ala sayyidina Muhammad.  __  Muslim.uz | https://taplink.cc/muslimuz @muslimuzportal | @mp3muslim |",0.0
muslimuzportal,33276.0,2023-04-28 06:51:49+00:00,🌙   SENI YANA SOG`INAMIZ RAMAZON!    __(Ramazon sarhisobi__) ```O`zbekiston musulmonlari idorasi Matbuot xizmati ```Muslim.uz / @muslimuzportal / @Muftiy_Nuriddin_domla ,0.0
muslimuzportal,33277.0,2023-04-28 14:46:23+00:00,"O`zbekiston Respublikasi Prezidenti Shavkat Mirziyoyev O`zbekiston musulmonlari idorasi raisi, muftiy Nuriddin Xoliqnazarovni [qabul qildi. ](https://president.uz/uz/lists/view/6237)— Prezident Respubliki Uzbekistan Shavkat Mirziyoyev [prinyal](https://president.uz/ru/lists/view/6237) predsedatelya Upravleniya musulman Uzbekistana, muftiya Nuriddina Xoliknazarova.  #Mirziyoyev #qabul #diniysoha #marifat  [Prezident.uz](https://www.prezident.uz/uz)[|](https://www.prezident.uz/oz)[Facebook](https://www.facebook.com/Mirziyoyev/)[|](https://www.prezident.uz/uz)[Instagram](https://www.instagram.com/mirziyoyev_sh/)[|](https://www.prezident.uz/ru)[YouTube](https://www.youtube.com/channel/UC61Jnumjuz8NXhSuLoZD2xg)[|](https://www.prezident.uz/en)[Twitter](https://twitter.com/president_uz)",1.0
muslimuzportal,33281.0,2023-04-29 05:44:11+00:00,"NAMOZDA JAHRIY VA MAXFIY QIROAT   #qisqa_savol_javoblar    ❓CAVOL: Ba`zan uyda yolg`iz namoz o`qishimga to`g`ri keladi. Shunda Bomdod, Shom va Xuftonning farz namozlarini o`qiyotganda Fotiha va Zam surani ovoz ciqarmay o`qisa ya`ni faqat o`zim eshitadigan darajada o`qisam bo`ladimi?    __💬__   JAVOB:   Bismillahir Rohmanir Rohim. Namozda jahriy yoki maxfiy degan hukmlar qiroat ya`ni Fotiha va zam suraga tegishlidir va bu farz namozlarida ba`zan vojib, ba`zan esa ixtiyorli bo`ladi. Namozda lab til yordamida harflarni talaffuz qilish bu namozdagi barcha zikr tasbehlar, qiroatu duolarga tegishli. Bunda o`zi eshitar darajada pichirlab o`qish nazarda tutilgan. O`zi eshitmasada tili qimirlab harflarni to`g`rilab aytishni ham joiz degan ulamolar bor.  Demak, Bomdod, Shom, Xufton namozlarini farzlarining avvalgi ikki rakatida Fotiha va zam surani ovoz chiqarib o`qish jamoat bilan o`qilganida imomga vojib bo`ladi, yolg`iz o`qiyotigan namozxonga esa ixtiyorli bo`ladi. Peshin va Asr namozlarida hammasi ichida o`qiladi. Ichida, maxfiy degani harflarni til va lab yordamida talaffuz qilmasdan degani emas. Maxfiyni chegarasi o`zi eshitmog`idir. Jahriy esa eng kamida yonidagilar eshitmog`idir. Namozdagi duolar jahriy o`qilmaydi. Vallohu a`lam.  `O`zbekiston musulmonlari idorasi Fatvo markazi.  `🔗   Ulashing:  ",0.0
muslimuzportal,33282.0,2023-04-29 05:44:11+00:00,Musofirga oid hukmlar    Otabek domla Mamadiyev  `O`zbekiston musulmonlari idorasi Fatvo markazi mutaxassisi  `[YouTube](https://www.youtube.com/c/Fatvouzb) | [Instagram](https://www.instagram.com/fatvouz/) | [Facebook  ](https://www.facebook.com/diniysavollar)🔗   Ulashing:  ,0.0
